date,close,open,high,low,volume,diff
04-12-13,26.322 ,27.285 ,27.285 ,26.085 ,0.15K,-4.92%
04-11-13,27.685 ,27.685 ,27.685 ,27.420 ,0.02K,0.17%
04-10-13,27.639 ,27.730 ,27.730 ,27.515 ,0.01K,-0.81%
04-09-13,27.866 ,27.360 ,27.935 ,27.240 ,0.05K,2.75%
04-08-13,27.120 ,27.235 ,27.235 ,27.080 ,0.03K,-0.48%
04-07-13,27.250 ,27.293 ,27.378 ,27.237 ,-,0.18%
04-05-13,27.201 ,26.860 ,27.240 ,26.845 ,0.03K,1.69%
04-04-13,26.748 ,26.910 ,26.960 ,26.705 ,0.19K,-0.09%
04-03-13,26.773 ,27.105 ,27.210 ,26.700 ,0.10K,-1.63%
04-02-13,27.217 ,27.900 ,27.920 ,27.170 ,0.01K,-2.49%
04-01-13,27.913 ,27.960 ,27.975 ,27.855 ,0.02K,-1.19%
03-31-13,28.248 ,28.263 ,28.345 ,28.158 ,-,-0.16%
03-28-13,28.292 ,28.720 ,28.720 ,28.295 ,0.01K,-1.00%
03-27-13,28.577 ,28.665 ,28.665 ,28.120 ,0.16K,-0.23%
03-26-13,28.644 ,28.785 ,28.785 ,28.575 ,0.06K,-0.49%
03-25-13,28.785 ,28.460 ,28.785 ,28.460 ,0.06K,0.49%
03-24-13,28.645 ,28.693 ,28.743 ,28.593 ,-,-0.07%
03-22-13,28.666 ,29.105 ,29.105 ,28.595 ,0.14K,-1.76%
03-21-13,29.179 ,28.940 ,29.190 ,28.940 ,0.14K,1.38%
03-20-13,28.783 ,28.880 ,28.880 ,28.425 ,0.02K,-0.09%
03-19-13,28.810 ,28.840 ,29.050 ,28.685 ,0.25K,-0.11%
03-18-13,28.841 ,28.815 ,29.050 ,28.685 ,0.10K,-0.55%
03-17-13,29.000 ,28.795 ,29.108 ,28.795 ,-,0.64%
03-15-13,28.817 ,28.885 ,28.890 ,28.750 ,0.06K,0.16%
03-14-13,28.772 ,28.800 ,28.800 ,28.570 ,0.03K,-0.52%
03-13-13,28.922 ,29.030 ,29.215 ,28.830 ,0.07K,-0.72%
03-12-13,29.131 ,28.940 ,29.290 ,28.840 ,0.06K,1.11%
03-11-13,28.812 ,28.860 ,28.960 ,28.720 ,0.12K,-0.44%
03-10-13,28.938 ,28.990 ,29.010 ,28.908 ,-,0.10%
03-08-13,28.909 ,28.850 ,29.190 ,28.350 ,0.33K,0.49%
03-07-13,28.767 ,28.955 ,29.040 ,28.735 ,0.05K,0.02%
03-06-13,28.760 ,28.675 ,28.995 ,28.580 ,0.21K,0.69%
03-05-13,28.563 ,28.580 ,28.995 ,28.580 ,0.31K,0.37%
03-04-13,28.457 ,28.635 ,28.700 ,28.460 ,0.08K,-0.72%
03-03-13,28.663 ,28.675 ,28.728 ,28.642 ,-,0.75%
03-01-13,28.451 ,28.485 ,28.745 ,27.955 ,0.95K,0.20%
02-28-13,28.395 ,28.955 ,29.140 ,28.390 ,1.52K,-1.89%
02-27-13,28.943 ,29.360 ,29.390 ,28.830 ,25.17K,-1.49%
02-26-13,29.380 ,29.072 ,29.485 ,28.612 ,-,1.37%
02-25-13,28.983 ,28.975 ,28.990 ,28.965 ,0.01K,0.88%
02-24-13,28.730 ,28.805 ,28.815 ,28.723 ,-,0.96%
02-22-13,28.456 ,28.420 ,28.455 ,28.420 ,0.00K,-0.83%
02-21-13,28.695 ,28.445 ,28.445 ,28.445 ,0.00K,0.28%
02-20-13,28.615 ,28.740 ,28.740 ,28.315 ,0.01K,-2.71%
02-19-13,29.413 ,30.040 ,30.045 ,29.450 ,0.06K,-2.10%
02-18-13,30.043 ,29.860 ,30.145 ,29.845 ,-,0.60%
02-17-13,29.865 ,29.805 ,29.870 ,29.778 ,-,0.09%
02-15-13,29.839 ,30.250 ,30.250 ,29.770 ,0.07K,-1.66%
02-14-13,30.343 ,30.985 ,31.040 ,30.950 ,0.07K,-1.66%
02-13-13,30.854 ,30.890 ,30.925 ,30.890 ,0.06K,-0.48%
02-12-13,31.004 ,30.820 ,31.080 ,30.800 ,0.05K,0.35%
02-11-13,30.895 ,31.160 ,31.175 ,30.955 ,0.02K,-1.72%
02-10-13,31.435 ,31.450 ,31.462 ,31.418 ,-,0.03%
02-08-13,31.425 ,31.450 ,31.600 ,31.400 ,0.05K,0.12%
02-07-13,31.387 ,31.485 ,31.760 ,31.345 ,0.03K,-1.55%
02-06-13,31.880 ,31.890 ,31.890 ,31.608 ,-,0.07%
02-05-13,31.859 ,32.020 ,32.020 ,31.670 ,0.00K,0.50%
02-04-13,31.700 ,31.705 ,31.705 ,31.690 ,0.00K,-0.43%
02-03-13,31.837 ,31.868 ,31.883 ,31.783 ,-,-0.33%
02-01-13,31.942 ,31.600 ,31.600 ,31.600 ,0.00K,1.94%
01-31-13,31.335 ,31.865 ,31.865 ,31.300 ,0.00K,-2.54%
01-30-13,32.152 ,31.500 ,32.260 ,31.500 ,0.06K,3.19%
01-29-13,31.159 ,31.065 ,31.065 ,31.065 ,0.01K,1.31%
01-28-13,30.756 ,31.000 ,31.000 ,30.900 ,0.00K,-1.57%
01-27-13,31.248 ,31.180 ,31.258 ,31.180 ,-,0.20%
01-25-13,31.185 ,31.668 ,31.783 ,31.130 ,-,-1.61%
01-24-13,31.695 ,31.735 ,31.750 ,31.735 ,0.00K,-2.20%
01-23-13,32.409 ,32.135 ,32.315 ,32.135 ,0.00K,0.82%
01-22-13,32.147 ,31.835 ,32.250 ,31.835 ,0.01K,0.42%
01-21-13,32.013 ,31.993 ,32.112 ,31.870 ,-,0.05%
01-20-13,31.998 ,31.862 ,32.008 ,31.862 ,-,0.30%
01-18-13,31.902 ,32.060 ,32.060 ,31.765 ,0.05K,0.36%
01-17-13,31.786 ,31.305 ,31.770 ,31.165 ,0.03K,0.86%
01-16-13,31.514 ,31.375 ,31.380 ,31.255 ,0.01K,0.05%
01-15-13,31.498 ,30.950 ,31.400 ,30.950 ,0.02K,1.34%
01-14-13,31.080 ,30.620 ,31.045 ,30.620 ,0.03K,2.19%
01-13-13,30.413 ,30.445 ,30.473 ,30.388 ,-,0.15%
01-11-13,30.367 ,30.780 ,30.780 ,30.150 ,0.06K,-1.65%
01-10-13,30.875 ,30.760 ,30.825 ,30.665 ,0.05K,2.23%
01-09-13,30.201 ,30.095 ,30.270 ,30.095 ,0.07K,-0.70%
01-08-13,30.415 ,30.255 ,30.390 ,30.125 ,0.06K,1.28%
01-07-13,30.032 ,30.395 ,30.395 ,29.910 ,0.09K,-0.55%
01-06-13,30.197 ,30.267 ,30.267 ,30.165 ,-,1.01%
01-04-13,29.896 ,29.435 ,30.210 ,29.210 ,0.13K,-2.53%
01-03-13,30.671 ,30.775 ,31.000 ,30.455 ,0.02K,-0.91%
01-02-13,30.952 ,30.630 ,31.335 ,30.585 ,0.01K,2.33%
01-01-13,30.248 ,30.353 ,30.388 ,30.228 ,-,0.25%
12-31-12,30.173 ,30.090 ,30.375 ,30.090 ,0.01K,0.24%
12-30-12,30.100 ,30.078 ,30.113 ,30.070 ,-,0.60%
12-28-12,29.920 ,30.200 ,30.200 ,29.930 ,0.20K,-0.87%
12-27-12,30.184 ,29.950 ,29.985 ,29.950 ,0.06K,0.67%
12-26-12,29.983 ,30.180 ,30.205 ,30.180 ,0.04K,0.14%
12-25-12,29.940 ,29.960 ,30.050 ,29.940 ,-,0.34%
12-24-12,29.839 ,30.085 ,30.085 ,29.925 ,0.01K,-0.96%
12-23-12,30.127 ,30.025 ,30.163 ,30.015 ,-,-0.05%
12-21-12,30.142 ,29.950 ,30.160 ,29.620 ,0.25K,1.79%
12-20-12,29.612 ,31.010 ,31.200 ,29.625 ,0.65K,-4.62%
12-19-12,31.045 ,31.710 ,31.725 ,30.980 ,0.36K,-1.74%
12-18-12,31.595 ,32.430 ,32.460 ,31.350 ,0.19K,-1.90%
12-17-12,32.206 ,32.290 ,32.335 ,32.105 ,0.07K,-0.52%
12-16-12,32.375 ,32.430 ,32.470 ,32.362 ,-,0.47%
12-14-12,32.223 ,32.490 ,32.630 ,32.275 ,0.32K,-0.18%
12-13-12,32.280 ,33.360 ,33.360 ,32.255 ,0.88K,-4.23%
12-12-12,33.707 ,32.990 ,33.700 ,32.990 ,0.57K,2.33%
12-11-12,32.941 ,33.070 ,33.190 ,32.775 ,0.44K,-1.08%
12-10-12,33.300 ,33.140 ,33.400 ,33.140 ,0.09K,0.44%
12-09-12,33.155 ,33.140 ,33.203 ,33.118 ,-,0.31%
12-07-12,33.053 ,33.050 ,33.220 ,32.645 ,0.13K,0.04%
12-06-12,33.039 ,32.750 ,33.150 ,32.545 ,0.23K,0.47%
12-05-12,32.883 ,32.930 ,33.165 ,32.530 ,0.44K,0.46%
12-04-12,32.734 ,33.400 ,33.480 ,32.720 ,0.44K,-2.81%
12-03-12,33.681 ,33.500 ,33.850 ,33.410 ,0.45K,0.62%
12-02-12,33.475 ,33.475 ,33.475 ,33.475 ,-,0.82%
11-30-12,33.204 ,34.230 ,34.345 ,33.140 ,1.46K,-3.33%
11-29-12,34.348 ,33.750 ,34.395 ,33.535 ,16.17K,1.98%
11-28-12,33.681 ,33.560 ,33.560 ,33.525 ,0.00K,-0.89%
11-27-12,33.982 ,34.100 ,34.100 ,34.050 ,0.00K,-0.46%
