date,close,open,high,low,volume,diff
04-18-16,42.91,41.8,43.43,40.1,383.37K,-0.44%
04-15-16,43.1,43.8,44.05,42.28,285.17K,-1.69%
04-14-16,43.84,44.01,44.62,43.29,234.37K,-0.77%
04-13-16,44.18,44.44,44.94,43.76,348.59K,-1.14%
04-12-16,44.69,42.7,44.81,42.56,357.35K,4.34%
04-11-16,42.83,42,43.06,41.41,279.92K,2.12%
04-08-16,41.94,39.68,42.01,39.62,340.22K,6.37%
04-07-16,39.43,39.9,40.29,38.7,308.72K,-1.03%
04-06-16,39.84,38.4,39.94,38.34,323.37K,5.20%
04-05-16,37.87,37.5,38.44,37.27,296.45K,0.48%
04-04-16,37.69,38.69,38.92,37.5,286.65K,-2.53%
04-01-16,38.67,40.14,40.43,38.55,286.17K,-2.35%
03-31-16,39.6,39.12,40,38.74,27.80K,0.87%
03-30-16,39.26,39.42,40.61,39.09,103.12K,0.31%
03-29-16,39.14,40.19,40.25,38.76,149.53K,-2.81%
03-28-16,40.27,40.58,41,39.64,78.61K,-0.42%
03-24-16,40.44,40.4,40.64,39.22,203.28K,-0.07%
03-23-16,40.47,41.56,41.82,40.42,240.91K,-3.16%
03-22-16,41.79,41.47,42.08,40.97,268.21K,0.60%
03-21-16,41.54,41.31,41.88,40.48,234.10K,0.83%
03-18-16,41.2,41.38,42.54,41.07,286.65K,-0.82%
03-17-16,41.54,40.45,41.6,40.41,249.23K,3.00%
03-16-16,40.33,39.14,40.44,38.83,263.87K,4.10%
03-15-16,38.74,39.67,39.74,38.32,224.36K,-2.00%
03-14-16,39.53,40.25,40.65,38.82,264.71K,-2.13%
03-11-16,40.39,40.33,41.03,40.02,276.65K,0.85%
03-10-16,40.05,40.89,41.01,39.63,287.78K,-2.48%
03-09-16,41.07,39.65,41.18,39.39,333.49K,3.58%
03-08-16,39.65,40.71,41.48,39.31,352.25K,-2.91%
03-07-16,40.84,38.88,41.04,38.87,341.91K,5.48%
03-04-16,38.72,37.04,38.95,36.82,295.79K,4.45%
03-03-16,37.07,37.05,37.37,36.35,256.49K,0.38%
03-02-16,36.93,36.62,37.4,36.1,278.17K,0.33%
03-01-16,36.81,36.6,37.25,35.95,276.26K,2.34%
02-29-16,35.97,35.1,36.23,34.83,30.24K,2.48%
02-26-16,35.1,35.1,37,34.73,126.42K,-0.54%
02-25-16,35.29,34.39,35.74,33.29,210.57K,2.56%
02-24-16,34.41,32.98,34.67,32.37,344.00K,3.43%
02-23-16,33.27,34.54,35.11,32.9,348.08K,-4.09%
02-22-16,34.69,33.25,34.97,32.85,233.33K,5.09%
02-19-16,33.01,33.88,34.46,32.68,287.09K,-3.70%
02-18-16,34.28,34.91,35.73,33.79,324.10K,-0.64%
02-17-16,34.5,32.54,34.99,31.82,355.92K,7.21%
02-16-16,32.18,34.51,35.55,31.92,398.49K,-3.62%
02-15-16,33.39,32.77,34.09,32.67,160.51K,0.09%
02-12-16,33.36,31.31,33.44,30.85,394.48K,10.98%
02-11-16,30.06,30.83,31.35,29.92,347.59K,-2.53%
02-10-16,30.84,30.95,31.9,30.35,332.99K,1.72%
02-09-16,30.32,33.17,33.56,30.28,305.77K,-7.79%
02-08-16,32.88,33.99,34.68,32.77,211.55K,-3.46%
02-05-16,34.06,34.39,35.14,33.81,296.57K,-1.16%
02-04-16,34.46,35.32,35.84,34.15,323.93K,-1.66%
02-03-16,35.04,32.41,35.53,32.3,396.58K,7.09%
02-02-16,32.72,34.18,34.18,32.23,346.89K,-4.44%
02-01-16,34.24,35.85,36.25,33.92,331.87K,-1.44%
01-29-16,34.74,34.08,35,33.59,29.66K,2.51%
01-28-16,33.89,32.84,35.84,32.56,195.14K,2.39%
01-27-16,33.1,31.2,33.49,30.83,257.11K,4.09%
