date,close,open,high,low,diff
06-29-15,144.49,144.72,145.57,144.12,-0.25%
06-26-15,144.85,143.29,145.31,143.17,0.99%
06-25-15,143.43,143.07,143.62,142.82,0.16%
06-24-15,143.205,142.62,143.515,142.37,0.31%
06-23-15,142.76,141.97,143.08,141.86,0.47%
06-22-15,142.09,142.18,142.52,141.54,-0.16%
06-19-15,142.32,142.53,143.02,141.83,-0.20%
06-18-15,142.61,143.53,143.82,141.92,-0.86%
06-17-15,143.845,144.17,145.065,143.33,-0.33%
06-16-15,144.315,143.89,144.565,143.79,0.20%
06-15-15,144.025,143.24,144.405,143.24,0.40%
06-12-15,143.45,143.49,144.24,142.94,-0.12%
06-11-15,143.62,143.14,143.97,142.52,0.23%
06-10-15,143.29,144.51,144.86,142.79,-0.93%
06-09-15,144.64,144.19,144.88,144.04,0.21%
06-08-15,144.33,144.97,145.19,144.09,-0.50%
06-05-15,145.06,143.53,145.1,143.14,0.97%
06-04-15,143.67,142.7,143.79,142.62,0.58%
06-03-15,142.845,142.67,143.225,142.22,0.02%
06-02-15,142.81,143.78,144.11,142.56,-0.77%
06-01-15,143.915,143.45,144.045,142.97,0.25%
05-29-15,143.56,142.85,143.88,142.63,0.40%
05-28-15,142.99,142.84,143.38,142.32,-0.01%
05-27-15,143,142.76,143.35,142.3,0.06%
05-26-15,142.915,141.36,142.965,141.33,0.99%
