date,close,open,high,low,volume,diff
02-13-15,17.278,16.91,17.04,16.91,0.02K,2.98%
02-12-15,16.778,16.84,16.88,16.82,0.02K,-0.15%
02-11-15,16.804,16.965,17.115,16.755,11.73K,-0.67%
02-10-15,16.918,17.035,17.13,16.775,10.61K,-1.15%
02-09-15,17.115,16.8,17.17,16.755,9.29K,2.24%
02-08-15,16.74,16.773,16.788,16.72,-,0.01%
02-06-15,16.738,17.34,17.4,16.6,9.28K,-2.57%
02-05-15,17.18,17.205,17.285,17.205,0.01K,-1.15%
02-04-15,17.379,17.4,17.6,17.4,0.04K,0.43%
02-03-15,17.305,17.32,17.52,17.32,0.02K,0.08%
02-02-15,17.292,17.25,17.345,17.075,4.01K,0.69%
02-01-15,17.173,17.185,17.188,17.148,-,-0.11%
01-30-15,17.192,16.81,17.165,16.81,0.02K,2.59%
01-29-15,16.758,17.42,17.475,17.39,0.03K,-7.56%
01-28-15,18.128,18.075,18.155,18.005,3.13K,0.33%
01-27-15,18.068,18.11,18.11,18.095,0.01K,0.27%
01-26-15,18.019,18.335,18.515,17.905,1.52K,-2.03%
01-25-15,18.392,18.322,18.41,18.305,-,0.59%
01-23-15,18.284,18.315,18.355,18.31,0.02K,-0.60%
01-22-15,18.395,18.13,18.505,17.93,1.31K,1.19%
01-21-15,18.179,17.96,18.26,17.96,0.02K,1.29%
01-20-15,17.947,17.955,18,17.955,0.02K,1.38%
01-19-15,17.703,17.807,17.83,17.633,-,-0.60%
01-18-15,17.81,17.9,18.015,17.745,-,0.40%
01-16-15,17.739,17.06,17.77,16.905,0.11K,3.90%
01-15-15,17.073,17.175,17.2,17.03,0.08K,0.69%
01-14-15,16.956,16.9,16.9,16.9,0.01K,-0.99%
01-13-15,17.125,17,17,17,0.48K,3.39%
01-12-15,16.564,16.495,16.69,16.43,25.30K,-0.46%
01-11-15,16.64,16.523,16.68,16.523,-,1.35%
01-09-15,16.419,16.375,16.625,16.21,33.06K,0.21%
01-08-15,16.385,16.545,16.665,16.305,27.84K,-0.76%
01-07-15,16.51,16.48,16.55,16.48,0.01K,-0.76%
