Date,Open,High,Low,Close,Volume
2013-10-07,105000,105500,104000,104500,113673
2013-10-04,106000,106500,105000,105000,123374
2013-10-02,106000,106500,105000,106000,142696
2013-10-01,104500,107000,104500,105000,255021
2013-09-30,103000,106000,102500,104500,464348
2013-09-27,104000,104000,102500,102500,177261
2013-09-26,103000,104500,102500,103500,116383
2013-09-25,103500,104000,102500,103000,209691
2013-09-24,104500,105000,103000,103500,192470
2013-09-23,104500,105000,103500,105000,321399
2013-09-17,103000,103500,102500,103000,175468
2013-09-16,103500,103500,102500,103000,168187
2013-09-13,102000,103500,102000,102500,197651
2013-09-12,101500,103000,101000,102500,344848
2013-09-11,101500,102000,100500,101500,322548
2013-09-10,102500,102500,101000,101500,298044
2013-09-09,101500,102500,101500,102500,291165
2013-09-06,101500,102000,101000,101500,180425
2013-09-05,101000,102000,100500,102000,656953
2013-09-04,101500,101500,100000,100000,923672
2013-09-03,105000,106000,104500,105500,76869
2013-09-02,105500,106500,104500,104500,120069
2013-08-30,105500,106000,105000,106000,131374
2013-08-29,103000,105500,103000,105500,187695
2013-08-28,102000,102500,101500,102500,116360
2013-08-27,102500,103500,102000,102500,131494
2013-08-26,102500,103500,102500,102500,99899
2013-08-23,103000,103500,102500,102500,208156
2013-08-22,105500,107000,103000,103000,251712
2013-08-21,104500,108500,104000,105500,461415
2013-08-20,103500,105000,103500,104000,140112
2013-08-19,104000,105000,103500,103500,95979
2013-08-16,104500,105000,103500,104000,118232
2013-08-14,105000,105500,104000,105000,156534
2013-08-13,103500,105000,103000,105000,114278
2013-08-12,104500,105000,103000,103000,148196
2013-08-09,105500,105500,104500,104500,95800
2013-08-08,106000,106500,105000,105500,83912
2013-08-07,105500,107000,105500,105500,109405
2013-08-06,106000,106500,105500,106500,96003
2013-08-05,106000,107000,105500,106000,40207
2013-08-02,107500,108000,106000,106000,104421
2013-08-01,107000,108000,106500,107500,72172
2013-07-31,106500,107500,105000,107500,128220
2013-07-30,107000,107000,106000,106500,45402
2013-07-29,106000,107000,105000,107000,122817
2013-07-26,104500,106000,104000,106000,93660
2013-07-25,104000,105000,103500,104500,121858
2013-07-24,105000,105000,103500,104500,174210
2013-07-23,106000,106500,104500,105000,213810
2013-07-22,106500,107500,105500,105500,240122
2013-07-19,106500,107000,105500,106000,213973
2013-07-18,107500,108000,106500,107000,164766
2013-07-17,107000,108000,106500,108000,182359
2013-07-16,106500,108000,106000,106000,202067
2013-07-15,108000,108500,105500,106000,216592
2013-07-12,109000,109500,107500,108500,202516
2013-07-11,109500,110000,108000,110000,284467
2013-07-10,108000,109500,107500,109500,265300
2013-07-09,107500,108500,107000,108500,164106
2013-07-08,106000,107500,105000,107000,182981
2013-07-05,108500,108500,105000,105500,197424
2013-07-04,108500,109000,107000,107500,138586
2013-07-03,108500,109500,107500,108000,219365
2013-07-02,107500,109500,107000,109000,210827
