Date,Open,High,Low,Close,Volume
2007-07-23,46000,47350,45850,47150,2066740
2007-07-20,46050,46300,45350,46300,1662860
2007-07-19,46550,46600,45700,46000,1335350
2007-07-18,46100,46650,45400,46600,1902110
2007-07-16,46750,48200,45800,46450,2783770
2007-07-13,44500,47000,44500,46250,4954370
2007-07-12,44300,44750,43850,43900,2471920
2007-07-11,43600,44550,43500,44350,3572460
2007-07-10,42900,44350,42900,43450,5412010
2007-07-09,40900,42900,40900,42550,6374650
2007-07-06,40700,40900,40400,40750,1342410
2007-07-05,40800,40900,40500,40650,1914270
2007-07-04,41000,41050,40750,40800,2101970
2007-07-03,41100,41150,40650,41000,1753750
2007-07-02,40600,40950,40550,40800,836910
2007-06-29,40900,41200,40750,41000,1616640
2007-06-28,41500,41850,40900,41400,1840100
2007-06-27,40900,40900,40550,40750,1464670
2007-06-26,41300,41300,40750,40800,1081170
2007-06-25,40900,41800,40900,41300,1518870
2007-06-22,41600,41600,41100,41300,1556530
2007-06-21,41650,42300,41300,41800,2082100
2007-06-20,41650,42200,41450,41850,2249750
2007-06-19,42000,42150,41300,41750,1899040
2007-06-18,40650,42250,40650,41800,3418290
2007-06-15,40750,40900,40250,40600,2092970
2007-06-14,40400,40800,40200,40700,2103960
2007-06-13,40500,40550,40150,40200,1376660
2007-06-12,40750,40850,40350,40650,1213920
2007-06-11,40150,40750,40150,40600,1365800
2007-06-08,40350,40550,40100,40300,1363110
2007-06-07,40800,40850,40450,40600,1739440
2007-06-05,41300,41300,40500,40950,1407630
2007-06-04,41250,41500,40650,41200,2071550
2007-06-01,40700,41450,40450,41100,2625170
2007-05-31,40900,41000,40350,40850,1904280
2007-05-30,40700,41250,40350,40600,1662400
2007-05-29,40700,40800,40200,40500,1554480
2007-05-28,40550,40900,40350,40700,1106490
2007-05-25,40800,40800,40200,40750,1642570
2007-05-23,41300,41300,40250,40950,3199220
2007-05-22,41500,42200,41200,41550,1662640
2007-05-21,41250,41900,41250,41400,1316770
2007-05-18,42150,42150,41150,41900,2109600
2007-05-17,42300,42900,42050,42250,1927640
2007-05-16,40500,42500,40350,42300,4967130
2007-05-15,39950,41150,39500,40700,3231390
2007-05-14,39150,40150,39150,39650,1803960
2007-05-11,39100,39250,38550,38950,1398920
2007-05-10,39750,39850,39100,39100,1448700
2007-05-09,39450,39450,39050,39350,871920
2007-05-08,39750,39750,39100,39450,1534700
2007-05-07,39500,40200,39450,39800,1503730
2007-05-04,40250,40300,39400,39500,1529400
2007-05-03,39600,40250,39500,39950,2808720
2007-05-02,38500,39250,38350,39250,2188120
2007-04-30,38250,38350,37800,37950,785290
2007-04-27,37800,38450,37600,38200,1198400
