Date,Open,High,Low,Close,Volume
2016-06-02,118000,118000,112000,114000,1185524
2016-06-01,120500,120500,118500,119000,316610
2016-05-31,120000,122500,119000,120000,442557
2016-05-30,121000,122000,118000,120500,337727
2016-05-27,117500,122000,116500,120000,412592
2016-05-26,118000,119000,117000,117000,190230
2016-05-25,118500,119500,117000,118000,378621
2016-05-24,119000,120000,116500,117000,412624
2016-05-23,121000,122000,120000,120500,226990
2016-05-20,117000,121500,116500,120000,424139
2016-05-19,121500,122500,116000,117000,828934
2016-05-18,125500,126000,122000,122500,401180
2016-05-17,126500,128500,125500,125500,252386
2016-05-16,126500,127000,125000,125500,172327
2016-05-13,125500,128000,125500,126500,192681
2016-05-12,127000,127500,125500,125500,258406
2016-05-11,127000,130000,126500,127500,394973
2016-05-10,124500,127000,124000,126000,325157
2016-05-09,128000,129500,125000,126000,400517
2016-05-04,127500,131000,127500,128500,392328
2016-05-03,128500,130000,128000,128000,312319
2016-05-02,131000,132000,128000,128000,482042
2016-04-29,132500,134000,130500,131000,452795
2016-04-28,131500,135500,129500,132000,1049425
2016-04-27,138000,138000,132500,134000,937056
2016-04-26,137000,139000,136000,138000,247860
2016-04-25,138500,139000,136000,137000,358271
2016-04-22,138000,139500,137500,139000,225622
2016-04-21,139500,140000,137500,138000,304461
2016-04-20,140500,141500,138500,139000,259029
2016-04-19,140500,141500,139500,140500,242621
2016-04-18,142000,142500,140000,140000,252086
2016-04-15,140000,143500,140000,142500,340404
2016-04-14,141500,142000,139500,140000,525219
2016-04-12,138000,140500,137000,140000,325431
2016-04-11,138500,139500,137000,137500,237095
2016-04-08,136500,138500,136500,138500,266622
2016-04-07,138000,138500,136500,137000,299011
2016-04-06,138500,140000,137000,137000,387588
2016-04-05,139000,139500,136000,139500,400240
2016-04-04,141500,142000,138500,139500,347923
2016-04-01,143000,143500,140000,140000,525261
2016-03-31,144500,145500,142000,143000,404524
2016-03-30,145000,145500,144000,144000,239067
2016-03-29,145500,146000,143500,145000,315581
2016-03-28,143500,148000,143500,145000,307359
2016-03-25,144500,145000,143000,143000,266549
2016-03-24,145000,146000,144000,144000,219293
2016-03-23,146500,146500,144500,145500,312614
2016-03-22,146500,147500,145500,146500,213744
2016-03-21,147500,148000,145000,145500,352613
2016-03-18,149000,150500,147000,147000,496076
2016-03-17,149000,151000,148000,149000,317413
2016-03-16,149000,150000,148000,148500,293783
2016-03-15,149500,150500,148500,149500,152834
2016-03-14,151000,152000,149000,149000,269629
2016-03-11,148000,151500,147500,150500,588768
2016-03-10,150500,152500,147500,147500,1114342
2016-03-09,149500,153000,149500,151000,267087
2016-03-08,152500,153500,150000,150000,480839
2016-03-07,154000,156500,152500,152500,292625
2016-03-04,154500,157000,153500,154000,344150
2016-03-03,154500,156000,153500,154500,449348
2016-03-02,155500,156000,153000,154500,539046
