Date,Open,High,Low,Close,Volume
2005-10-25,23500,23600,22550,22600,6523805
2005-10-24,22900,23300,22700,23300,4826412
2005-10-21,21850,22750,21850,22700,4986769
2005-10-20,21800,22300,21650,22250,6525718
2005-10-19,21750,22250,21450,21500,5454270
2005-10-18,22400,22700,21750,22050,5833208
2005-10-17,23350,23600,22300,22300,5672245
2005-10-14,23900,24000,22950,23350,8738211
2005-10-13,23100,24100,22600,23800,14352743
2005-10-12,23850,24150,23050,23200,8445817
2005-10-11,22450,23750,22450,23750,7190139
2005-10-10,22600,22900,22400,22650,5062397
2005-10-07,22600,22950,22400,22400,4973105
2005-10-06,22900,23350,22700,22750,7670390
2005-10-05,22700,23100,22550,23000,7060851
2005-10-04,23100,23350,22350,22500,8455418
2005-09-30,24000,24050,23000,23000,7730920
2005-09-29,23600,23850,23150,23800,5127976
2005-09-28,23800,24100,23200,23600,7136340
2005-09-27,24150,24650,23750,24000,7674634
2005-09-26,23100,23800,23100,23800,6178728
2005-09-23,23650,24150,22800,22800,9226563
2005-09-22,23500,23800,23350,23550,6643303
2005-09-21,23250,24200,23150,23500,9512287
2005-09-20,24600,24850,23650,23650,9493869
2005-09-16,24150,24450,23600,24000,6291454
2005-09-15,24550,25450,23800,24100,17275723
2005-09-14,22700,24400,22700,24350,18197587
2005-09-13,22800,23150,22200,22750,7541348
2005-09-12,21600,23000,21600,22800,12663145
2005-09-09,21400,21900,21350,21500,6679418
2005-09-08,21800,21900,21250,21450,6864335
2005-09-07,22450,22650,21150,21700,13926103
2005-09-06,23200,23500,22000,22000,7304799
2005-09-05,23350,23500,22900,23000,4752489
2005-09-02,21850,23200,21800,22900,9960208
2005-09-01,21850,22100,21450,21900,5802862
2005-08-31,20450,21500,20400,21400,8041964
2005-08-30,20700,21050,20150,20550,6985506
2005-08-29,20650,20850,20150,20150,4857174
2005-08-26,20100,21250,20100,20950,9747581
2005-08-25,20150,20550,20050,20200,5779176
2005-08-24,20500,20900,20150,20350,7331868
2005-08-23,21550,21750,20600,20600,8316514
2005-08-22,20800,21550,20800,21550,8238522
2005-08-19,21450,21700,20400,20800,10174900
2005-08-18,22450,22700,21500,21500,6708420
2005-08-17,22100,22400,21600,22100,5713540
2005-08-16,22100,22900,22100,22350,8724970
2005-08-12,23400,23650,22050,22050,10748679
2005-08-11,22550,23500,22350,23200,7580765
2005-08-10,22750,23300,22600,22700,9141683
2005-08-09,22200,22600,21900,22400,7710784
2005-08-08,21600,22800,21550,22500,9883240
