Date,Open,High,Low,Close,Volume
2007-08-22,95700,97400,95000,96000,339933
2007-08-21,96200,96800,94900,95700,312576
2007-08-20,92000,96400,91500,96100,641869
2007-08-17,91500,91500,88700,89700,391689
2007-08-16,92000,92400,88800,90200,672614
2007-08-14,95500,95500,93000,95000,438267
2007-08-13,91500,95000,90500,95000,380534
2007-08-10,93600,93700,90600,92000,735491
2007-08-09,97700,99400,95500,95900,505443
2007-08-08,99500,102000,98100,98100,322927
2007-08-07,99900,99900,97000,98700,249809
2007-08-06,96500,98500,96100,98500,454325
2007-08-03,99900,101000,98000,99500,502272
2007-08-02,96000,100000,94500,98100,880984
2007-08-01,100500,102500,92900,95000,870817
2007-07-31,102500,103000,98400,100000,653486
2007-07-30,100500,104000,99800,101500,455866
2007-07-27,104500,104500,98700,102000,985524
2007-07-26,105500,110500,105500,108500,829289
2007-07-25,106500,108000,102500,102500,1145765
2007-07-24,100000,110000,99700,110000,838536
2007-07-23,98500,102000,97700,100000,631821
2007-07-20,95300,98700,95000,98300,481535
2007-07-19,95600,96600,94100,95300,321422
2007-07-18,97700,97700,94500,95100,575778
2007-07-16,94500,97800,93500,96100,1084311
2007-07-13,90000,92800,89700,92500,654240
2007-07-12,89100,90600,88800,89000,531518
2007-07-11,89300,90600,89000,89000,351872
2007-07-10,91000,91100,89800,90000,384036
2007-07-09,90600,93100,88700,90000,597183
2007-07-06,91100,92100,90400,90900,243866
2007-07-05,92100,93000,89900,92000,331487
2007-07-04,91000,93400,90200,92800,611936
2007-07-03,89200,90900,89200,90500,265121
2007-07-02,88400,89300,87000,89100,229344
2007-06-29,90000,90100,87000,87800,473871
2007-06-28,90000,90600,88200,89700,192897
2007-06-27,90000,91200,88900,89600,336452
2007-06-26,91500,92400,89800,91000,522973
2007-06-25,92800,95200,91200,92300,747821
2007-06-22,91700,92600,90600,92000,618997
2007-06-21,90100,91700,89700,91500,339635
2007-06-20,90900,92300,90100,91200,456024
2007-06-19,90100,91100,89200,91000,338582
2007-06-18,90000,91800,90000,91400,688929
2007-06-15,89000,89400,88200,88700,397946
2007-06-14,88500,89400,88300,89400,522475
2007-06-13,87500,88200,86400,88100,309949
2007-06-12,88100,89400,87700,88000,1005023
2007-06-11,84000,87900,84000,86600,1464455
2007-06-08,83000,83300,81800,82800,470135
2007-06-07,83200,84100,82400,83500,467369
2007-06-05,84800,85000,82400,83400,448242
2007-06-04,83500,84600,83200,84300,399594
2007-06-01,83600,84500,83100,83100,300013
2007-05-31,84100,84300,82900,84200,531796
2007-05-30,83000,83200,81500,83000,668858
2007-05-29,84100,84700,83300,84300,269198
2007-05-28,84100,84800,84000,84800,276467
2007-05-25,83700,84800,83100,84500,246970
2007-05-23,84400,85400,83400,84100,380510
2007-05-22,84700,85500,83800,85100,547345
2007-05-21,82000,84800,81900,84700,1024902
2007-05-18,81900,82400,81000,82100,302216
2007-05-17,82400,82600,81500,82400,387537
2007-05-16,82300,82600,80600,82300,442402
2007-05-15,81600,82700,81000,81600,576070
2007-05-14,81000,82300,80700,81000,738370
