date,close,open,high,low,volume,diff
03-12-15,1117.55,1122,1131.7,1112.45,-,-0.34%
03-11-15,1121.4,1130.25,1136.75,1113.8,-,-0.81%
03-10-15,1130.55,1147.6,1148.9,1128.25,-,-1.48%
03-09-15,1147.5,1158.3,1159,1146.4,-,-0.96%
03-08-15,1158.6,1161.15,1161.6,1158.6,-,-0.17%
03-06-15,1160.6,1181.15,1183.15,1156.85,-,-1.77%
03-05-15,1181.55,1183.6,1192.45,1178.1,-,-0.18%
03-04-15,1183.7,1186.25,1188.05,1175.35,-,-0.23%
03-03-15,1186.45,1187.15,1196.8,1177.55,-,-0.08%
03-02-15,1187.4,1184.8,1193.65,1182.8,-,0.22%
03-01-15,1184.85,1185.55,1186.2,1184.15,-,-0.32%
02-27-15,1188.7,1177.75,1191.45,1167.15,-,0.92%
02-26-15,1177.85,1173.75,1192.45,1171.15,-,0.32%
02-25-15,1174.15,1167.05,1177.25,1164.15,-,0.46%
02-24-15,1168.8,1164.95,1170,1155.1,-,0.33%
02-23-15,1165,1165.4,1172.5,1155.7,-,-0.02%
02-22-15,1165.25,1166.7,1166.7,1163.55,-,0.07%
02-20-15,1164.45,1172.25,1175.15,1156.65,-,-0.67%
02-19-15,1172.3,1173.25,1184.75,1164.15,-,-0.09%
02-18-15,1173.35,1181.8,1183.35,1163.1,-,-0.71%
02-17-15,1181.75,1208.25,1210.1,1168.75,-,-2.21%
02-16-15,1208.4,1210.4,1217.55,1204.35,-,-0.14%
02-15-15,1210.05,1208.2,1210.85,1208.2,-,0.16%
02-13-15,1208.15,1200.85,1214.9,1196.75,-,0.59%
02-12-15,1201.1,1198.1,1207.35,1194.25,-,0.23%
02-11-15,1198.4,1207.6,1214.05,1193.2,-,-0.77%
02-10-15,1207.75,1218.95,1225.6,1204.8,-,-0.96%
02-09-15,1219.4,1228.55,1231.35,1210.2,-,-0.75%
02-08-15,1228.6,1225.45,1228.9,1224.4,-,0.39%
02-06-15,1223.85,1250.75,1258.55,1220.15,-,-2.21%
02-05-15,1251.55,1244.65,1257.55,1230.55,-,0.56%
02-04-15,1244.6,1234.6,1247.6,1231.65,-,0.81%
02-03-15,1234.65,1230.35,1242.6,1223.05,-,0.35%
02-02-15,1230.3,1237.85,1241.95,1223.8,-,-0.60%
02-01-15,1237.75,1240.45,1240.45,1236.75,-,-0.25%
01-30-15,1240.9,1226.6,1243.85,1217.7,-,1.11%
01-29-15,1227.25,1256.85,1257.65,1212.65,-,-2.35%
01-28-15,1256.8,1265.9,1267.6,1252.45,-,-0.71%
01-27-15,1265.85,1253.5,1271.3,1248.05,-,0.99%
01-26-15,1253.45,1275.85,1278.85,1247,-,-1.69%
01-25-15,1275.05,1271,1275.1,1266.55,-,0.47%
01-23-15,1269.1,1282.95,1283.05,1265.7,-,-1.06%
01-22-15,1282.75,1273.35,1290.15,1270.05,-,0.80%
01-21-15,1272.6,1278.95,1289.35,1270.75,-,-0.47%
01-20-15,1278.55,1263.45,1288.85,1261.75,-,1.20%
01-19-15,1263.4,1265.45,1270.95,1261.9,-,-0.15%
01-18-15,1265.3,1271.7,1273.2,1265.3,-,-0.26%
01-16-15,1268.65,1260.2,1272.2,1254.3,-,0.69%
01-15-15,1259.9,1235.15,1267.05,1230.4,-,2.00%
01-14-15,1235.2,1244.55,1248.65,1227.65,-,-0.75%
01-13-15,1244.5,1239.3,1249.3,1237.5,-,0.42%
01-12-15,1239.25,1234.45,1246.4,1227.25,-,0.39%
01-11-15,1234.4,1231.15,1234.65,1231.15,-,0.05%
01-09-15,1233.75,1220.2,1233.95,1219.8,-,1.10%
01-08-15,1220.3,1220.35,1227.75,1216,-,-0.03%
01-07-15,1220.65,1219.75,1224.75,1214.8,-,0.08%
01-06-15,1219.65,1212.9,1228.9,1209.3,-,0.55%
01-05-15,1212.95,1201.75,1219.1,1199.5,-,0.91%
01-04-15,1202,1202.2,1205,1197.5,-,-0.10%
01-02-15,1203.2,1213.65,1215.6,1187.9,-,-0.84%
01-01-15,1213.4,1209.5,1213.7,1209.1,-,0.35%
12-31-14,1209.15,1217.85,1220.45,1203.75,-,-0.72%
12-30-14,1217.9,1203.95,1223.9,1201.65,-,1.19%
12-29-14,1203.6,1214.55,1220.95,1195.2,-,-0.91%
12-28-14,1214.6,1217.85,1218.15,1214.6,-,-0.13%
12-26-14,1216.15,1192.75,1219.4,1192,-,1.95%
12-25-14,1192.9,1190.15,1192.9,1190.15,-,0.23%
12-24-14,1190.15,1192.45,1193.45,1185.8,-,-0.23%
12-23-14,1192.85,1179.8,1194.2,1179.6,-,1.10%
12-22-14,1179.9,1196.95,1203.2,1176,-,-1.43%
12-21-14,1197,1196.8,1198.05,1195.35,-,0.02%
12-19-14,1196.8,1198.25,1203.7,1195.4,-,-0.19%
12-18-14,1199.1,1195.45,1214.85,1194.1,-,0.33%
12-17-14,1195.15,1202.85,1206.55,1189.7,-,-0.63%
12-16-14,1202.7,1212.75,1227.45,1195.05,-,-0.85%
12-15-14,1212.95,1229.75,1231.6,1207.3,-,-1.35%
12-14-14,1229.6,1230,1231.75,1228,-,-0.03%
12-12-14,1230,1241.05,1244.6,1225.85,-,-0.91%
12-11-14,1241.35,1246.35,1252.6,1231.6,-,-0.41%
12-10-14,1246.5,1248.05,1254.6,1239.15,-,-0.13%
12-09-14,1248.1,1231.95,1256.25,1223.35,-,1.27%
12-08-14,1232.5,1222.15,1237.85,1220.75,-,0.81%
12-07-14,1222.55,1224,1224.1,1220,-,-0.12%
12-05-14,1224,1235.8,1240.25,1219.25,-,-0.96%
12-04-14,1235.85,1224.6,1246.3,1223.3,-,0.93%
12-03-14,1224.5,1217.7,1233.75,1213.1,-,0.55%
