date,close,open,high,low,diff
02-19-16,882.28,878.46,884.67,870.99,0.31%
02-18-16,879.56,878.28,882.63,872.1,-0.01%
02-17-16,879.62,865.69,880.28,864.38,1.47%
02-16-16,866.89,866,874.98,863.51,-0.02%
02-15-16,867.09,856.97,868.5,856.13,1.09%
02-12-16,857.75,852.71,862.73,851.12,0.49%
02-11-16,853.54,842.67,855.96,838.48,1.16%
02-10-16,843.75,846.43,852.73,840.19,-0.45%
02-09-16,847.6,851.87,854.09,840.33,-0.67%
02-08-16,853.31,851.25,859.22,850.7,0.03%
02-05-16,853.07,857.11,863.83,850.05,-0.60%
02-04-16,858.2,859.89,865.99,851.8,-0.33%
02-03-16,861.04,852.64,867.13,849.76,0.89%
02-02-16,853.46,854.47,858.02,850.75,-0.23%
02-01-16,855.42,855.17,857.29,847.64,-0.05%
01-29-16,855.89,854.49,861.1,851.28,0.02%
01-28-16,855.68,848.47,857.09,846.16,0.75%
01-27-16,849.3,838.52,853.24,837.32,1.19%
01-26-16,839.34,833.58,842.97,830.63,0.59%
01-25-16,834.39,836.64,840.06,831.2,-0.50%
01-22-16,838.6,842,845.79,836.65,-0.46%
01-21-16,842.44,834.42,844.79,833.99,0.86%
01-20-16,835.29,832.84,840.21,829.26,0.15%
01-19-16,834.08,830.81,837.86,828.23,0.27%
01-18-16,831.8,833.59,840.27,828.19,-0.32%
01-15-16,834.51,842.43,846.49,831.95,-1.08%
01-14-16,843.61,840.91,847.23,837.06,0.20%
01-13-16,841.9,844.96,851.2,839.5,-0.44%
01-12-16,845.6,841.79,848.86,839.66,0.33%
01-11-16,842.79,838.82,847.03,835.69,0.35%
01-08-16,839.88,838.48,848.19,837.27,0.05%
01-07-16,839.48,848.18,851.02,834.32,-1.12%
01-06-16,849.01,851.55,853.73,844.25,-0.44%
01-05-16,852.74,855.02,858.78,847.66,-0.39%
01-04-16,856.1,857.02,859.06,851.88,-0.21%
01-01-16,857.9,855.48,858.86,854.89,0.21%
12-31-15,856.1,856.87,862.61,852.53,-0.22%
12-30-15,857.99,853.69,860.24,850.56,0.37%
12-29-15,854.83,846.22,856.08,844.66,0.89%
12-28-15,847.3,850.79,853.39,843.87,-0.10%
12-25-15,848.17,850.94,856.46,846.73,-0.42%
12-24-15,851.72,848.21,852.32,845.63,0.31%
12-23-15,849.11,846.9,852.44,844.89,0.13%
12-22-15,847.97,843.25,850.38,842.88,0.42%
